620092929957212160	neutral
620093063621275648	negative
620093105253920768	neutral
620094041695215616	neutral
620095545634193408	positive
620095662680506368	neutral
620096560119029761	negative
620096843222003712	positive
620099157361995776	neutral
620100672332148736	positive
620101436857167872	neutral
620106080559837185	negative
620106405454807040	neutral
620107024446066688	negative
620108364719067136	positive
620129816063418368	positive
620143400646496256	positive
620146279037968385	neutral
620165954480287744	negative
620189355143995392	neutral
620218841923231744	negative
620227378455969792	positive
620229109482954752	positive
620243521753092097	positive
620258051371630592	neutral
620292154120867840	positive
620361517016330240	negative
620374749550641153	positive
620377426586148865	negative
620416630300868609	positive
620417123584573440	neutral
620417264425242624	positive
620433997202505728	positive
620479188169031680	negative
620481435992989697	neutral
620491616105701376	positive
620527916594655234	neutral
620566346045235200	neutral
620577945472495616	neutral
620637073154805761	neutral
620663336288411648	neutral
620694453033005056	negative
620910183355650048	negative
620963802012610560	positive
620971310479486976	positive
621019796780503040	neutral
621033144792186880	positive
621089667505520644	negative
621318727124914176	negative
622146524387147776	neutral
622172427032899584	neutral
622516531042328576	neutral
623285927838896128	neutral
624377467214540800	neutral
624660020832002048	neutral
624691572945362944	positive
624738401997221888	negative
626358164087181312	neutral
627246987943915521	positive
627699695247314945	neutral
627796401594851328	positive
628240356279209984	neutral
628364882388361218	neutral
628877320229486592	neutral
630906193918185472	positive
630912035967094784	neutral
630915140385247232	neutral
630939126653669378	positive
631045185015836672	neutral
631064431175335936	neutral
631210650094686208	neutral
631211303697133568	positive
631244487591862272	neutral
631369668435951616	neutral
631569392388730880	neutral
632121092967108608	positive
633290864400273408	neutral
634998457862856704	positive
637716455035830273	positive
638478753438527488	negative
639483979104714753	neutral
639896314260623361	neutral
640050044012507137	neutral
640254516324106240	negative
640758962023960576	neutral
641138167991545856	negative
641356590616940545	positive
641378699984674816	neutral
620522318662619137	positive
620615792644767744	positive
620996786661011456	positive
622069286979252226	neutral
622092660233367552	positive
622172847499255809	neutral
622714190650851329	neutral
622788650527531008	positive
623223507401355264	positive
623381091643097089	neutral
623392706895704064	negative
623632791666757634	neutral
623753201863372800	neutral
623869636887617536	negative
624000313809309696	positive
624170632557694976	positive
