260097528899452929	positive
263791921753882624	neutral
262936443171778560	positive
260486470828171265	neutral
262968617233162240	positive
263790847424880641	neutral
264255236435243008	negative
264221473558917120	neutral
264091690632105984	positive
263929564907069441	neutral
263759328782204928	positive
259546192722161664	neutral
264249030572392448	negative
264255668180090880	positive
264222689177264128	neutral
264163852365729793	neutral
251535900759175169	negative
264247453551833088	negative
264238968747487232	neutral
264110966025908224	positive
264255443646443520	positive
264148090074849280	positive
259176690578771968	neutral
263138318550700032	positive
262664195248623616	neutral
263950623299469312	negative
264224174153818113	neutral
264169073632505857	positive
263153174498643968	negative
264137527508729856	positive
264215005594017792	positive
259147549263409155	positive
263642549640650752	neutral
250754443665080322	neutral
264225497007927296	positive
260242911575281664	positive
263181103639195650	positive
263821014046224385	positive
252153931885580288	positive
264238242461806592	negative
251908519006183424	negative
264066217084608513	negative
248992979929423872	neutral
263456331023917056	negative
262938242230407171	neutral
263964366225948672	positive
255777630329131008	neutral
264131802413809664	positive
263944763470913536	positive
264236951153016833	positive
264060931384942592	positive
263439915025567744	negative
264244193914941440	neutral
262784216729796608	neutral
264067051595915266	neutral
262952406172700672	neutral
256470013043675137	positive
264121585538060288	positive
264101028864094208	positive
264260669908594688	neutral
264171267635163136	positive
253740684677378048	negative
264134402815180800	negative
264118859366289408	neutral
263641145890963457	positive
264224358367625216	positive
258217595008860160	positive
264111108942594048	neutral
264249042928803840	negative
263909653820362752	positive
264245061900959744	positive
263839149767917568	neutral
264231323089125376	positive
238128790902026240	negative
258432578879635456	positive
264190645273493505	positive
263115958795792385	neutral
261323192596037632	negative
263832372020121601	positive
264237713539084288	positive
264255664912752640	neutral
264226577850724352	negative
256075828117508096	neutral
261392854620991488	neutral
264247420345540608	neutral
262407702209232897	positive
261177055205531648	negative
264078489886552064	negative
255916912826003457	positive
264241026498179072	neutral
227450404412203008	positive
264054947392413698	neutral
263743733424603136	neutral
264232235069235201	neutral
264172932618657792	positive
253142492080373760	negative
261783261762711552	positive
264260321680687105	negative
263467696899883008	neutral
237390492927676416	positive
262557924709265409	negative
264096017467711488	positive
264241540262662144	neutral
264222484621049858	negative
263821109948997632	positive
264234360113348608	neutral
264127072497176576	negative
259303770373124097	neutral
263410952945401858	negative
264190196520722432	positive
264253864616808448	positive
264186362553577472	positive
254366850903842817	positive
264202522598719488	negative
264230891113553921	positive
262650504411234304	positive
264059103092015105	neutral
263873145658814464	neutral
263800824633892866	positive
262341309170319361	positive
263994623628812288	neutral
264222475318071296	positive
264244721747107840	neutral
263965294383472640	positive
263597932308226048	positive
264242569154789377	neutral
262883423062999040	neutral
252414863400398848	positive
264185661848944640	neutral
264071103318749184	neutral
263718034919788544	positive
264144616725573633	positive
264164489698615297	neutral
262611879606755328	neutral
263192187313999872	neutral
263543496802193408	positive
264122899303116801	positive
262741756003635200	neutral
261663379939291136	negative
263705972151824385	neutral
264198224213073921	negative
264220138650365953	positive
262729697895526400	neutral
264051565520900096	negative
263865863504027648	neutral
257248283259449345	positive
