111567378193711104	positive
101451016377085952	negative
103112103824601088	neutral
103099061908934657	positive
103233636798701568	positive
104682745376161792	positive
100185002276425728	positive
100141506714800128	positive
118166757763584000	positive
100348025205030913	positive
102251784126468096	neutral
102998979570171905	positive
103217683109134336	positive
103157260112510976	positive
112942221946404864	positive
101450572363857921	neutral
111356705631240192	neutral
104517341710262272	negative
118152182263586816	positive
119268781557161984	neutral
100395197317398529	positive
111483585390854144	negative
103114987739942912	neutral
108292425813995520	neutral
101814905275039744	negative
107189808840978432	positive
118167512838979584	positive
111975501119225856	neutral
100757770877415425	neutral
103250430980665345	positive
104743886278238209	positive
100651450576801792	neutral
103219393776992256	neutral
101438889968939008	neutral
102933220319956992	positive
100290591446925312	neutral
103232458824220673	neutral
113349761364529152	neutral
101135414005481472	neutral
104185967795122176	positive
101815600862597121	neutral
104216608972607488	positive
100092148233416704	negative
101859843777904640	neutral
103263897712201731	neutral
111054768922832896	positive
101800040519053315	positive
104380375945576448	neutral
104334934017183744	positive
100396883612155904	neutral
101452445586161664	negative
104306129428946944	neutral
118362498155028480	positive
118152301532823552	negative
111490557842427904	positive
118167201797775360	positive
100333959212310528	positive
104245846148792321	positive
118152030320734210	positive
101663482537181184	negative
106721600593854464	positive
110195528733704192	negative
104515631365365761	positive
108034287944744960	positive
100091807853068288	negative
100395453350297600	positive
101828209850580993	positive
101467291614588928	negative
101058853269016577	neutral
100001362305236993	positive
103142957296795648	neutral
103175120390078465	neutral
108170719875182592	positive
104639613175463936	negative
108201763772960769	positive
107945322713587712	neutral
109137504225067008	neutral
104651390776918016	positive
102885406122590208	positive
103174922511192064	neutral
103158253193666560	positive
107688409455276032	neutral
118482876625989632	neutral
103263786764480512	neutral
103233520188657664	neutral
101454064570732545	negative
103504889249923072	positive
105363020154273792	neutral
101257603157458944	positive
106901959566557186	positive
118151992605556736	neutral
101680607809122305	positive
100348089285607425	positive
104576641904279552	positive
108261821235990528	positive
100274052534501376	positive
103263619046846464	positive
104758566136725504	negative
100397126370078721	positive
104667078665048064	positive
109409380293816321	neutral
102902680632045568	neutral
103081947517034496	positive
108277951220551680	positive
101496696877486080	negative
108291720541777921	negative
113758849688805376	neutral
100198972324454400	positive
103220092308946944	positive
113365713082793984	positive
103232284173406208	positive
108247073098448896	negative
118167524167782401	positive
103219394854912000	positive
104214530766274560	positive
108819813257842688	positive
104834373160935424	neutral
104017879887917056	positive
110180276801519616	positive
100665193335500800	positive
103217677996277760	negative
108232564933804032	positive
101450548439560192	positive
103158179306807296	positive
103157324096618497	positive
100259220338905089	positive
104230318525001729	positive
100461938533863424	positive
638060586258038784	neutral
638061181823922176	neutral
638083821364244480	positive
638125563790557184	negative
638130776727535617	positive
638156605448695808	neutral
638162155250954241	negative
638163324752891908	negative
638166789302689792	neutral
638180579662561281	negative
638180878594785280	neutral
638185679948660736	positive
638201443044868096	neutral
638201499118497792	positive
638209380983414784	positive
638217759826964481	positive
638248645104640000	positive
638299266876854273	neutral
638334082850488320	positive
638342682117570560	positive
638373842138722304	positive
638376878168903681	positive
638423648492220417	neutral
638425960111546368	neutral
638433904131641344	negative
638491441988304896	positive
638528170455511040	positive
638576849354813440	neutral
638594008437104640	positive
638667363353669633	positive
638818244434923520	positive
638850460653363200	positive
638879186698919936	positive
639068719524634625	positive
639089888684580864	neutral
639090903169142786	positive
639131453649985541	positive
639216221825671168	neutral
639297029189988352	negative
639372766198779904	neutral
639395430472790016	neutral
639404422204813312	positive
639404791827963904	positive
639432600885587969	neutral
639520546552684545	neutral
639534483352473601	neutral
639644271847546881	neutral
639671487310360577	positive
639785510177632256	neutral
639956939066208256	neutral
640033330285576193	neutral
640047532370997249	negative
640146715182436352	positive
640176482954952704	positive
640179617660178432	positive
640215120191164416	neutral
640390484704137216	positive
640536320402661376	neutral
640545706525204480	neutral
640548889410539520	neutral
640553062290059264	positive
640704989363462144	positive
640745408810119168	positive
640748606958383104	neutral
640755399042449408	positive
640767846121910272	negative
640774662033534976	neutral
640876146003828736	neutral
640961765208137728	positive
640980516871774210	positive
641016681234628612	neutral
641028806795509760	positive
641104014172524545	positive
641188392407928832	neutral
641221720326688768	positive
641252626802286594	positive
641325272181178368	neutral
641338433663688704	neutral
641343551620538368	negative
641359104229806080	negative
641463488037031936	neutral
620657248138862593	neutral
620726887162191872	positive
620738772179619840	positive
621027317045985280	positive
621055603524284416	neutral
621445240298168320	neutral
621816893649874944	positive
622066414308954112	neutral
622070904265265153	neutral
622211557213257728	positive
622396313456541696	positive
622865582702989312	positive
623333661035753472	positive
623457980931903492	negative
623589519019900929	positive
623617946603155457	neutral
623737675103645696	positive
623833473355100161	positive
623959800716636160	positive
624012076281909248	neutral
624022734792716288	positive
624029200371073025	positive
624169794883858432	neutral
624246879493206016	neutral
624602875654582272	neutral
624746080446599168	neutral
624747559102320641	positive
625001787460820992	positive
625046763297198080	neutral
625191974753189888	positive
625325655161352192	neutral
625394044512956416	positive
625450575140900865	negative
625666682263052288	neutral
625765855142522881	neutral
625795194819072000	negative
625992870026178560	positive
626959574986174464	negative
627603448981258240	positive
627613043703181312	negative
628004511420928000	negative
628392836715675648	neutral
628549451188162560	neutral
628572003939647488	negative
628947344793309184	negative
629128080619999236	neutral
629135660478107648	neutral
630095382018662400	negative
630390658721820672	positive
630531805246980096	negative
630807040634580992	positive
630820269850931200	neutral
631240761619550208	negative
631758201663295488	negative
632073060791808000	neutral
632442122822664192	positive
632960600923090944	neutral
633071290581172224	neutral
633206249300099072	neutral
633475751887638528	negative
633748998436728837	positive
633780404777041925	positive
634133689216036864	positive
634185712884183040	positive
634232848522850304	positive
634311131797041152	positive
634570385128710144	negative
634841538959405056	positive
635097205272014848	neutral
635098614558289925	neutral
635385923363057664	neutral
635530316438896640	neutral
635846449561927680	negative
636346940272324608	positive
636406126972674048	positive
637360313499820032	negative
637418168508547072	negative
637626663086497796	neutral
638825206325248000	neutral
639104253886246912	neutral
639858973391331328	negative
640992207995072513	neutral
641165121734074368	neutral
641522983811592192	neutral
633229749804994560	positive
633416585164656640	positive
633538664459431936	positive
633562589956468736	positive
633702779291344896	positive
633817258700242944	positive
633852064439926784	positive
634174882495000576	neutral
634315111155507200	positive
634348208630693892	positive
634419216410640384	neutral
634439076221857792	negative
634451260880650240	positive
634482190835941377	positive
634567397232504833	positive
634676348888457216	negative
634703846695141376	neutral
634715048695459840	positive
634954535291719680	positive
635014594445090816	positive
635170748894613504	negative
635180390056108032	neutral
635201663767216128	neutral
635329988389023744	neutral
635333624968122368	positive
635337032986968064	positive
635510545614041088	positive
635541283633807360	positive
635733268931866624	negative
635871339262410752	positive
636006404797657092	positive
636163766091186176	positive
636338393945763840	neutral
636416237073997824	positive
636439227933306880	positive
636586322803748864	positive
636706815661617152	neutral
637123654908702720	positive
637275722436886528	positive
637318243271725056	positive
637369385372532736	neutral
637373856836100100	neutral
637463434477608960	neutral
637484872202911744	positive
637656658240503808	positive
637764165336174592	positive
637795598687707136	positive
