206026972365729792	positive
264165914633715712	positive
230152573187923968	neutral
258144619466989568	neutral
164828030559191040	positive
239523127317635072	negative
264218382163927040	neutral
226426196181798912	negative
251078261034070016	positive
263971283690209280	positive
264232597973000192	neutral
252233461102964736	positive
263073349230530560	positive
241184791045758976	neutral
259133354803339265	positive
263103750040870914	positive
249061280449703936	neutral
261140278944088066	positive
232925641908031488	positive
264256571272491008	positive
256210994727104512	negative
258222318009077761	positive
255235361964425216	neutral
264161856208371712	neutral
247708900311330816	positive
261912868943974401	positive
258638784390905857	positive
264181522943324161	positive
251592560781430784	neutral
261169044504342528	positive
264227168366764032	negative
264029423173521408	positive
263132208787767297	neutral
264140116543557632	neutral
255414734722039808	neutral
230802911695876096	positive
193717252116324352	positive
259291085971546112	negative
262161674113519616	positive
255546419484700672	negative
246277485090729985	positive
260925968720490496	positive
264167946476212227	negative
198719563494465537	neutral
248505895699484673	positive
258114833768148992	neutral
246526219284271104	negative
260192386901217281	neutral
263213019063013376	positive
205388180516651008	positive
264009400832909312	neutral
222569997988397057	neutral
264213520781029376	neutral
206550005778100224	neutral
263063030781341699	neutral
247823627762954240	positive
248726038903943168	positive
175875751558651904	positive
232504247130935296	positive
255160481231294465	positive
264212530803662849	neutral
200205881839845377	positive
264189218878783488	positive
195521776481075201	neutral
263355513771794433	positive
263326991267287040	positive
262388123160432640	negative
263586574426578946	neutral
259218702254346240	positive
263376518372270080	positive
254267206832111616	positive
264133507931049985	positive
262064351593246720	neutral
238017633373532160	positive
262462510232371200	neutral
249061274258911232	neutral
195588830936580096	neutral
264175666772201472	positive
262744624798511104	neutral
255539791813283840	neutral
263582665704345600	neutral
259351341502177280	positive
262265674108387331	positive
244951082315431936	positive
264177034153037825	positive
211522872089387009	positive
262307137840111616	neutral
263144921228263424	positive
264086497232314369	neutral
256656082552905728	positive
259077598968180736	positive
261884545568227329	negative
256740450336141312	neutral
260917015139737603	positive
264098655152267264	positive
256419540211208192	negative
264125624854126592	positive
260907914263400448	negative
262298853385060353	neutral
261926714567970816	negative
263603322274070528	positive
262389438074728448	positive
262139188428816384	neutral
260150339460796416	positive
255070434469482496	neutral
264221986404839425	positive
256882077956452352	neutral
262840254732578816	positive
263148094017904640	negative
263612951385239552	positive
251902118850592768	positive
264243465339158528	negative
259281045873123329	positive
261489844222578688	neutral
264012621429231616	neutral
250407923388407808	neutral
261027220724785152	negative
263741813402259457	neutral
261677896127627265	positive
263405148641054720	positive
262371021275930624	negative
249751791590313985	positive
248543278138523653	neutral
261443929210236929	positive
264148146450464768	neutral
263277818035712000	neutral
251302448092807168	positive
172977065325367296	positive
264212375413084160	neutral
261651020411727872	positive
264193430513651712	positive
258292690951761921	neutral
236443453947539457	neutral
258256699826241539	negative
263931320894365696	positive
256796300031442945	neutral
263525256411639808	neutral
236144504405635074	positive
261488943600652288	neutral
210762427577532418	positive
264193522813521920	positive
263755921606451200	positive
263873783499210752	positive
253445854206230528	neutral
263703343237566464	positive
263932269729812480	positive
264013071855529984	neutral
256656389332680704	neutral
246567372385824768	positive
238347530151280640	neutral
263745347698970624	neutral
264210454207942656	positive
264223356503601152	positive
263491207378898946	neutral
244840093720915969	positive
264074618489417728	neutral
172977065325367296	positive
263932747620442112	positive
263588893784424448	positive
262758494845931520	neutral
248267308982747136	positive
234457303636668416	neutral
258167495649816576	neutral
258963620975759360	positive
249882187703410689	negative
227273342653198336	neutral
258778886245076992	positive
217103542819897344	neutral
264002665674076160	positive
262513350515257344	positive
259028517608648704	neutral
264134453524320256	neutral
260526984931704832	positive
250307578888867841	neutral
170868061082095616	positive
263293642716872704	negative
264099034199900160	neutral
262985621721739264	positive
258995547472547840	neutral
232005726078377984	neutral
243550110406037504	positive
248446575184080896	negative
261370894662918144	neutral
261847409766846464	neutral
221649309450502145	neutral
259369787858227200	positive
221032053708292096	neutral
261918048825516032	positive
261923510660788224	positive
259977602901606400	negative
206232849869832195	positive
258940269653803009	neutral
262329817293266945	positive
264258285136408577	neutral
259347616238804992	neutral
264217191191302144	neutral
246995811899162625	positive
206568043013345282	neutral
193730931222257666	positive
264154993689518080	neutral
264127508729978881	neutral
248282533077327872	positive
262167771717177344	positive
261812763255529472	neutral
251772993867497473	positive
264091549430870018	negative
208601188952834049	neutral
216004311392587777	positive
264252953106456576	positive
263810766644342784	positive
253291058279092224	neutral
260038446981214209	neutral
264192843453693952	neutral
256670157160714240	positive
264179944727396352	positive
169364602109440000	positive
216492667465498624	negative
252312768315809792	neutral
255033061790593024	neutral
220958365822627840	neutral
195821490564907008	neutral
264179149034385408	neutral
247137247873355776	positive
263662854614441984	neutral
262391536522756096	negative
236584461435813888	negative
260546683685978113	positive
260155414769967104	positive
251562626843283456	positive
263624080064917504	positive
259656808157835264	positive
264065343960535040	positive
259676555142365184	negative
225105103827386369	positive
259136253256142848	positive
253164344601366529	neutral
235962031428231168	neutral
243901605118881792	positive
263919219387817984	negative
260217280057733123	positive
254675916351995905	positive
222446336115621889	positive
223299809140936705	positive
259659870628880384	neutral
216163519882735616	negative
246747551452250113	neutral
264147163058159616	neutral
263325100185636866	neutral
209047158853341184	neutral
210590796666253312	neutral
247142872162369536	positive
262215257114673152	positive
207883470444314624	neutral
263968748984213504	positive
264255050384281600	positive
239468164893798400	positive
263355638380376065	positive
253883239020773376	positive
246064617514737664	positive
237250445490409472	positive
264231995926773761	neutral
261146423339397120	negative
257049129530818560	neutral
262404307318632448	positive
258019897882312704	negative
260795654488592387	neutral
263895204711497728	positive
261246099203977216	neutral
263996503457148928	positive
263034300344176641	positive
258772742378242048	neutral
258657736756187136	positive
199939327810207746	neutral
255756986384277504	neutral
259808234355957760	neutral
246784362421571584	neutral
259959973310758912	neutral
172991710488559616	positive
261247552056336385	negative
263035529656934400	negative
259636936111710208	neutral
264255477913899008	positive
194536421787308032	neutral
262127038360612864	negative
236730063737978880	positive
214645805041205249	positive
263181235784921089	positive
219979808384356352	neutral
247216046895935488	positive
263549707744325633	neutral
261794390148804608	positive
263712301444644864	positive
210006424120606720	positive
261112595883388929	neutral
264114505645174784	positive
259382323701755904	negative
264250857401503744	neutral
261813086451793920	neutral
259183664049565696	neutral
254196962214166528	neutral
262136823449526272	negative
263910074202873856	positive
260874649284534273	neutral
254246440627486723	positive
261188080545976320	positive
212330925432901634	neutral
243678818156564481	positive
263922045891522560	neutral
264186988113047553	positive
261630924570103808	positive
262727722709688320	negative
259521317039116288	neutral
238082655223160832	positive
247653235102478336	positive
249141444403658753	positive
257585581331206144	positive
262535099579527169	positive
264212198400864256	neutral
262430307775545345	negative
258774546079965184	positive
264013573540425728	negative
260621841704566784	neutral
261914665070776320	neutral
224617637676716032	positive
195828602401591297	neutral
222673014184099840	positive
262758655630393345	neutral
264244081046200322	neutral
264228902195589120	neutral
258306577214349312	negative
264175491437703169	neutral
263727438377398273	positive
264224351560294401	positive
262981809053265920	positive
241224317436837888	positive
210318502370885633	positive
259350182997684224	neutral
263927931422769152	positive
260223705274273792	positive
167842935864430592	neutral
254740945734627328	positive
259077598968180736	positive
257803337855037444	neutral
